,edge_u,edge_v
0,0,50
1,0,51
2,0,52
3,0,53
4,0,54
5,0,55
6,0,56
7,0,57
8,0,58
9,0,59
10,0,60
11,0,61
12,0,62
13,0,63
14,0,64
15,0,65
16,0,66
17,0,67
18,0,68
19,0,70
20,0,71
21,0,72
22,0,73
23,0,75
24,0,76
25,0,80
26,0,83
27,0,87
28,0,88
29,0,92
30,0,99
31,1,50
32,1,51
33,1,52
34,1,53
35,1,54
36,1,55
37,1,56
38,1,57
39,1,58
40,1,60
41,1,61
42,1,62
43,1,63
44,1,65
45,1,68
46,1,70
47,1,74
48,1,75
49,1,78
50,1,79
51,1,81
52,1,82
53,1,83
54,1,89
55,1,94
56,2,50
57,2,51
58,2,52
59,2,53
60,2,54
61,2,55
62,2,56
63,2,57
64,2,58
65,2,59
66,2,60
67,2,61
68,2,62
69,2,63
70,2,64
71,2,68
72,2,69
73,2,70
74,2,71
75,2,72
76,2,73
77,2,74
78,2,75
79,2,76
80,2,77
81,2,79
82,2,80
83,2,83
84,2,84
85,2,86
86,2,92
87,3,50
88,3,51
89,3,52
90,3,53
91,3,54
92,3,56
93,3,57
94,3,58
95,3,59
96,3,60
97,3,61
98,3,62
99,3,63
100,3,64
101,3,65
102,3,66
103,3,67
104,3,68
105,3,69
106,3,70
107,3,71
108,3,72
109,3,73
110,3,74
111,3,76
112,3,77
113,3,79
114,3,82
115,3,83
116,3,84
117,3,89
118,3,90
119,3,93
120,3,94
121,3,95
122,4,50
123,4,51
124,4,54
125,4,55
126,4,56
127,4,57
128,4,58
129,4,59
130,4,60
131,4,62
132,4,63
133,4,64
134,4,66
135,4,70
136,4,71
137,4,72
138,4,75
139,4,77
140,4,78
141,4,82
142,4,83
143,4,85
144,4,90
145,4,91
146,4,92
147,4,97
148,4,98
149,4,99
150,5,50
151,5,51
152,5,52
153,5,53
154,5,54
155,5,55
156,5,56
157,5,57
158,5,58
159,5,59
160,5,60
161,5,62
162,5,63
163,5,68
164,5,69
165,5,73
166,5,85
167,5,90
168,5,91
169,6,50
170,6,51
171,6,52
172,6,54
173,6,55
174,6,56
175,6,57
176,6,58
177,6,59
178,6,60
179,6,61
180,6,62
181,6,63
182,6,64
183,6,65
184,6,66
185,6,67
186,6,68
187,6,71
188,6,72
189,6,74
190,6,75
191,6,77
192,6,79
193,6,83
194,6,84
195,6,85
196,6,86
197,6,87
198,6,90
199,6,92
200,6,93
201,6,94
202,6,95
203,6,96
204,6,99
205,7,50
206,7,51
207,7,52
208,7,53
209,7,54
210,7,55
211,7,56
212,7,58
213,7,59
214,7,60
215,7,61
216,7,62
217,7,63
218,7,66
219,7,67
220,7,68
221,7,69
222,7,70
223,7,71
224,7,72
225,7,75
226,7,76
227,7,77
228,7,83
229,7,87
230,7,90
231,7,91
232,7,92
233,7,95
234,7,97
235,8,50
236,8,51
237,8,52
238,8,53
239,8,54
240,8,55
241,8,56
242,8,57
243,8,58
244,8,59
245,8,60
246,8,61
247,8,63
248,8,66
249,8,68
250,8,70
251,8,73
252,8,76
253,8,79
254,8,80
255,8,81
256,8,87
257,8,88
258,8,93
259,8,94
260,8,95
261,8,96
262,8,97
263,9,50
264,9,51
265,9,52
266,9,53
267,9,54
268,9,56
269,9,57
270,9,58
271,9,59
272,9,61
273,9,62
274,9,63
275,9,64
276,9,65
277,9,66
278,9,68
279,9,70
280,9,71
281,9,72
282,9,74
283,9,75
284,9,83
285,9,85
286,9,86
287,9,88
288,9,89
289,9,93
290,9,94
291,9,96
292,9,97
293,9,98
294,10,50
295,10,51
296,10,52
297,10,53
298,10,54
299,10,55
300,10,56
301,10,57
302,10,58
303,10,59
304,10,60
305,10,61
306,10,63
307,10,65
308,10,66
309,10,69
310,10,71
311,10,72
312,10,73
313,10,75
314,10,78
315,10,87
316,10,94
317,11,50
318,11,51
319,11,53
320,11,54
321,11,55
322,11,56
323,11,57
324,11,58
325,11,59
326,11,60
327,11,61
328,11,62
329,11,63
330,11,64
331,11,66
332,11,67
333,11,68
334,11,69
335,11,70
336,11,73
337,11,75
338,11,76
339,11,77
340,11,79
341,11,82
342,11,83
343,11,84
344,11,85
345,11,86
346,11,89
347,11,91
348,11,93
349,11,97
350,11,98
351,12,50
352,12,51
353,12,52
354,12,53
355,12,54
356,12,55
357,12,58
358,12,59
359,12,60
360,12,61
361,12,62
362,12,63
363,12,64
364,12,65
365,12,66
366,12,67
367,12,68
368,12,69
369,12,70
370,12,72
371,12,74
372,12,76
373,12,77
374,12,78
375,12,79
376,12,80
377,12,81
378,12,82
379,12,85
380,12,86
381,12,87
382,12,88
383,12,90
384,12,95
385,12,96
386,13,50
387,13,51
388,13,52
389,13,53
390,13,54
391,13,55
392,13,57
393,13,60
394,13,61
395,13,62
396,13,63
397,13,64
398,13,66
399,13,67
400,13,68
401,13,69
402,13,70
403,13,71
404,13,72
405,13,73
406,13,75
407,13,76
408,13,77
409,13,78
410,13,79
411,13,80
412,13,81
413,13,82
414,13,84
415,13,85
416,13,86
417,13,87
418,13,90
419,13,91
420,13,92
421,13,93
422,13,98
423,13,99
424,14,50
425,14,51
426,14,52
427,14,53
428,14,54
429,14,55
430,14,56
431,14,57
432,14,58
433,14,59
434,14,61
435,14,62
436,14,64
437,14,65
438,14,66
439,14,67
440,14,69
441,14,71
442,14,72
443,14,73
444,14,76
445,14,80
446,14,89
447,14,92
448,14,98
449,15,50
450,15,51
451,15,52
452,15,53
453,15,54
454,15,55
455,15,56
456,15,57
457,15,59
458,15,60
459,15,63
460,15,64
461,15,65
462,15,66
463,15,68
464,15,69
465,15,70
466,15,74
467,15,75
468,15,76
469,15,77
470,15,80
471,15,81
472,15,82
473,15,84
474,15,85
475,15,86
476,15,91
477,15,92
478,15,93
479,15,97
480,15,99
481,16,50
482,16,51
483,16,52
484,16,53
485,16,54
486,16,55
487,16,56
488,16,57
489,16,58
490,16,60
491,16,61
492,16,65
493,16,66
494,16,67
495,16,72
496,16,73
497,16,74
498,16,75
499,16,78
500,16,79
501,16,80
502,16,82
503,16,84
504,16,86
505,16,87
506,16,88
507,16,92
508,16,98
509,16,99
510,17,50
511,17,51
512,17,52
513,17,53
514,17,54
515,17,55
516,17,56
517,17,57
518,17,58
519,17,59
520,17,60
521,17,61
522,17,62
523,17,63
524,17,65
525,17,66
526,17,68
527,17,69
528,17,70
529,17,71
530,17,76
531,17,78
532,17,79
533,17,80
534,17,81
535,17,82
536,17,83
537,17,84
538,17,89
539,17,90
540,17,91
541,17,98
542,17,99
543,18,50
544,18,51
545,18,52
546,18,53
547,18,54
548,18,56
549,18,57
550,18,58
551,18,59
552,18,60
553,18,61
554,18,62
555,18,63
556,18,64
557,18,65
558,18,66
559,18,69
560,18,70
561,18,71
562,18,72
563,18,73
564,18,74
565,18,75
