,edge_u,edge_v
0,0,71
1,0,82
2,0,39
3,0,83
4,0,57
5,0,9
6,0,33
7,0,86
8,0,84
9,0,64
10,0,97
11,0,78
12,0,55
13,0,63
14,0,62
15,0,6
16,0,60
17,0,20
18,0,19
19,0,17
20,0,96
21,0,45
22,0,93
23,0,11
24,0,59
25,0,80
26,0,50
27,0,48
28,0,67
29,1,6
30,1,73
31,1,9
32,1,2
33,1,59
34,1,39
35,1,31
36,1,66
37,1,87
38,1,52
39,1,46
40,1,92
41,1,33
42,1,45
43,1,57
44,1,16
45,1,95
46,1,62
47,1,48
48,1,21
49,1,37
50,1,94
51,1,86
52,1,42
53,1,74
54,1,18
55,2,14
56,2,29
57,2,16
58,2,80
59,2,54
60,2,89
61,2,59
62,2,10
63,2,58
64,2,33
65,2,47
66,2,18
67,2,37
68,2,30
69,2,28
70,2,90
71,2,57
72,2,68
73,2,75
74,2,56
75,2,61
76,2,26
77,2,98
78,2,71
79,2,91
80,2,82
81,2,84
82,2,19
83,2,94
84,2,45
85,3,37
86,3,49
87,3,83
88,3,4
89,3,53
90,3,6
91,3,55
92,3,96
93,3,77
94,3,84
95,3,21
96,3,79
97,3,52
98,3,11
99,3,13
100,3,45
101,3,86
102,3,18
103,3,51
104,3,43
105,3,19
106,3,97
107,3,10
108,3,25
109,3,80
110,3,20
111,3,90
112,3,94
113,3,56
114,3,27
115,3,54
116,3,89
117,3,22
118,4,32
119,4,64
120,4,17
121,4,20
122,4,97
123,4,24
124,4,85
125,4,74
126,4,72
127,4,81
128,4,30
129,4,26
130,4,80
131,4,14
132,4,83
133,4,82
134,4,33
135,4,39
136,4,75
137,4,47
138,4,21
139,4,89
140,4,29
141,4,59
142,4,67
143,4,23
144,4,92
145,4,42
146,5,9
147,5,48
148,5,95
149,5,29
150,5,17
151,5,40
152,5,88
153,5,86
154,5,90
155,5,83
156,5,39
157,5,51
158,5,98
159,5,68
160,5,7
161,5,67
162,5,14
163,5,55
164,6,83
165,6,90
166,6,65
167,6,34
168,6,21
169,6,22
170,6,74
171,6,16
172,6,12
173,6,18
174,6,84
175,6,59
176,6,98
177,6,56
178,6,37
179,6,25
180,6,35
181,6,10
182,6,86
183,6,63
184,6,15
185,6,89
186,6,64
187,6,50
188,7,78
189,7,82
190,7,16
191,7,59
192,7,20
193,7,75
194,7,98
195,7,52
196,7,21
197,7,66
198,7,72
199,7,51
200,7,87
201,7,38
202,7,85
203,7,36
204,7,37
205,7,76
206,7,54
207,7,65
208,7,18
209,7,12
210,7,25
211,7,43
