,x,y
0,0.9660086370453425,-0.9023091999701613
1,0.4716323950194983,0.6061253502818991
2,-0.529872527263064,-0.7903085980567859
3,-0.18301584812806326,-0.3870647555435325
4,0.4143293314903198,0.7577189956304411
5,0.3095507876775936,-0.8974428663379694
6,-0.009618129469836756,0.7758658727944003
7,-0.061857284895297404,-0.6961752666320395
8,0.4553154945801068,-0.2921655119705444
9,-0.390443769849778,-0.7962805982009762
10,0.6923916013104394,-0.22767304310219205
11,-0.43871709009714355,-0.40085877136761705
12,-0.7302776448365071,0.4605175382595217
13,0.6416556619646245,-0.7097979383746678
14,0.5691397537330558,-0.626556279142074
15,-0.9521389949750734,-0.2038354230388597
16,-0.13817100241858915,-0.32847987664856926
17,0.7005196531124078,-0.7351756192386392
18,-0.6083319332187607,0.3003138554215612
19,-0.992625634089535,-0.13068118921332506
20,0.6689904430817701,0.37892481830351876
21,0.779513983972953,0.8539796361837777
22,0.6999141968889366,0.45692883299526876
23,0.617418454889944,0.5840305967397417
24,0.17330239268809144,-0.31134236062488085
25,-0.15721114586811447,0.818152887868512
26,-0.06474648416549389,-0.510092478016805
27,0.7110738738857592,0.7871549673141152
28,-0.24893766542373919,-0.3319687951220738
29,-0.7113781046324665,0.14680871099301096
30,0.6418963858070883,-0.04735504951099845
31,0.9569244834413733,-0.45283253902140186
32,-0.08744375745933963,-0.036236257170379815
33,0.7190324432062793,-0.3880235785446253
34,0.821591955717337,0.7996597078596002
35,0.22915966086777106,-0.3091856151300336
36,-0.821477202810512,-0.46212291550479034
37,-0.3518079106322558,0.6307155847863612
38,-0.6553092071940463,0.6737902994546092
39,-0.1486992735910082,-0.4809807242973205
40,0.6908353519999644,-0.6813612815429373
41,0.06834670367284756,-0.3335935624740298
42,-0.3291478138528363,-0.7171593529375142
43,-0.6890603454993076,-0.45325146204194056
44,0.436407207877632,-0.10786719749869489
45,-0.47067800494777545,-0.576987247531366
46,0.5548132381364208,0.07599719178495823
47,-0.4096291787994413,-0.7240452951229841
48,-0.05683897474539745,0.08494825320037691
49,0.527964944255003,0.41956014173935996
50,0.7450134609525614,-0.755259372642999
51,-0.5898424707352217,-0.8269951645744225
52,-0.9909905488092126,-0.9793522249149595
53,-0.9542591289844142,0.3298569993517453
54,-0.7860825668813323,-0.8823873455546434
55,0.6019070123891286,-0.2777119786806368
56,-0.9421187860433604,0.43113691058812265
57,0.9610325258588546,0.5020889699622266
58,-0.7258044534779724,0.6187360037009224
59,0.5499927642813969,0.15406396410163326
60,0.7822057705624565,-0.0232855633525737
61,-0.43168944693893896,-0.5693401614494487
62,0.7255393596288733,0.2952790201929858
63,0.16930856823542384,0.6287435426392574
64,-0.23726258655808552,-0.5967358512666152
65,0.7131261234924122,-0.15555517327145307
66,-0.642131807165937,-0.8786443717617247
67,-0.4976384230970299,0.5334368992699259
68,-0.16715734078698996,-0.7028149447762861
69,0.16209531938777744,0.8926152025348408
70,0.2925807558134603,0.9683008062847407
71,-0.07118155282147809,0.001818062047523883
72,0.7865128376933392,-0.5180061405853029
73,-0.027166837812966138,0.5620393055679143
74,-0.6739245699330072,0.26376555287664094
75,-0.1946447728158116,-0.45830484521458037
76,0.7185543533450194,0.8359334429189513
77,0.126383443857784,-0.4563411163335256
78,0.6232362547849606,0.8793477587533636
79,0.36512201971169955,-0.11874331565444352
80,0.43376986717916943,0.17823953958914718
81,0.4457720120118731,0.4640306936280716
82,-0.49266404508948614,-0.29349723851126086
83,0.7754199364470844,-0.26858888136364545
84,-0.7471941855176254,-0.8462814339248175
85,-0.6303979643459958,0.12590121396918263
86,0.3872028647084844,-0.20786713103805154
87,0.8025746894066208,0.00871350101734758
88,0.09998357894619625,-0.4596802479583133
89,-0.6345677738679321,0.4194475355082523
90,-0.7316849957047948,0.7394540225399027
91,0.2373461304596285,0.45242837612521614
92,-0.25931964444897426,0.794871466863226
93,0.8420274858797892,0.7802352427156425
94,-0.07890641011764599,-0.9252153674140087
95,-0.46718305079613587,0.09304881445833701
96,0.3915939174363128,-0.46160277580760445
97,0.2508189959887317,0.8052606271493796
98,-0.9755489290548465,-0.07699848842811208
99,-0.7530484366213788,-0.016160923745834443
