,edge_u,edge_v
0,0,87
1,0,94
2,0,3
3,0,21
4,0,82
5,0,24
6,0,44
7,0,55
8,0,68
9,0,17
10,0,54
11,0,56
12,0,45
13,0,13
14,0,63
15,0,33
16,0,99
17,0,1
18,0,8
19,0,10
20,0,2
21,0,19
22,0,74
23,0,12
24,0,30
25,0,9
26,0,75
27,0,50
28,0,51
29,0,97
30,1,6
31,1,69
32,1,14
33,1,76
34,1,56
35,1,97
36,1,83
37,1,80
38,1,95
39,1,60
40,1,37
41,1,17
42,1,86
43,1,41
44,1,16
45,1,67
46,1,89
47,1,5
48,1,32
49,1,33
50,1,38
51,1,88
52,1,12
53,2,71
54,2,4
55,2,63
56,2,28
57,2,57
58,2,64
59,2,60
60,2,59
61,2,25
62,2,94
63,2,41
64,2,27
65,2,99
66,2,23
67,2,55
68,2,62
69,2,80
70,2,84
71,2,53
72,2,31
73,2,85
74,3,74
75,3,13
76,3,87
77,3,65
78,3,34
79,3,55
80,3,71
81,3,79
82,3,48
83,3,62
84,3,99
85,3,45
86,3,36
87,3,42
88,3,66
89,3,88
90,3,97
91,3,29
92,3,17
93,4,67
94,4,10
95,4,89
96,4,19
97,4,66
98,4,98
99,4,82
100,4,18
101,4,46
102,4,56
103,4,24
104,4,58
105,4,25
106,4,57
107,4,71
108,5,93
109,5,40
110,5,97
111,5,65
112,5,34
113,5,77
114,5,48
115,5,98
116,5,51
117,5,37
118,5,94
119,5,31
120,5,24
121,5,10
122,5,15
123,5,54
124,6,62
125,6,67
126,6,60
127,6,88
128,6,59
129,6,57
130,6,34
131,6,95
132,6,47
133,6,27
134,6,74
135,6,26
136,7,35
137,7,81
138,7,18
139,7,25
140,7,41
141,7,56
142,7,53
143,7,67
144,7,65
145,7,75
146,7,24
147,7,91
148,7,99
149,7,22
150,7,40
151,7,70
152,7,9
153,7,43
154,8,69
155,8,52
156,8,81
157,8,11
158,8,65
159,8,61
160,8,53
161,8,15
162,8,49
163,8,94
164,8,12
165,8,39
166,8,37
167,8,70
168,8,36
169,8,27
170,8,73
171,8,88
172,8,14
173,8,75
174,8,54
175,9,86
176,9,33
177,9,20
178,9,95
179,9,29
180,9,21
181,9,42
182,9,55
183,9,65
184,9,57
185,9,30
186,9,18
187,9,31
188,9,13
189,9,35
190,9,26
191,9,59
192,10,78
193,10,33
194,10,71
195,10,42
196,10,24
197,10,11
198,10,72
199,10,96
200,10,75
201,10,23
202,10,83
203,10,85
204,10,86
205,10,20
206,10,62
207,10,53
208,10,49
209,10,73
210,10,54
211,10,67
212,10,17
213,10,21
214,11,36
215,11,40
216,11,55
217,11,27
218,11,98
219,11,37
220,11,80
221,11,66
222,11,23
223,11,69
224,11,77
225,11,39
226,11,84
227,11,33
228,11,94
229,11,95
230,12,45
231,12,29
232,12,14
233,12,13
234,12,40
235,12,33
236,12,18
237,12,97
238,12,35
