,edge_u,edge_v
0,0,99
1,0,2
2,0,98
3,0,3
4,0,95
5,0,78
6,0,47
7,0,81
8,0,88
9,0,37
10,0,68
11,0,60
12,1,3
13,1,99
14,1,5
15,1,12
16,1,38
17,1,10
18,1,53
19,2,3
20,2,5
21,2,99
22,2,6
23,2,98
24,2,97
25,2,63
26,2,91
27,2,26
28,2,37
29,3,5
30,3,99
31,3,8
32,3,80
33,3,43
34,3,47
35,3,85
36,3,59
37,3,70
38,3,90
39,4,5
40,4,9
41,4,99
42,4,65
43,4,37
44,4,40
45,4,64
46,4,50
47,4,16
48,5,8
49,5,9
50,5,54
51,5,13
52,5,11
53,5,6
54,5,60
55,5,50
56,6,7
57,6,8
58,6,9
59,6,21
60,6,33
61,6,37
62,6,22
63,7,8
64,7,11
65,7,12
66,7,39
67,7,48
68,7,56
69,7,77
70,7,58
71,7,30
72,8,11
73,8,13
74,8,65
75,8,67
76,8,69
77,8,74
78,9,11
79,9,12
80,9,13
81,9,14
82,9,36
83,9,16
84,9,97
85,9,34
86,9,35
87,10,13
88,10,15
89,10,68
90,10,18
91,10,56
92,10,21
93,10,91
94,11,12
95,11,85
96,11,31
97,11,56
98,11,51
99,11,43
100,11,44
101,12,13
102,12,14
103,12,15
104,12,16
105,12,17
106,13,15
107,13,17
108,13,50
109,13,79
110,13,46
111,13,47
112,13,38
113,13,77
114,14,15
115,14,16
116,14,17
117,14,18
118,14,27
119,14,30
120,14,49
121,15,16
122,15,17
123,15,18
124,15,19
125,15,30
126,15,81
127,16,20
128,16,38
129,16,30
130,16,86
131,16,74
132,17,18
133,17,20
134,17,46
135,17,42
136,17,91
137,17,59
138,17,78
139,18,20
140,18,21
141,18,22
142,18,23
143,18,77
144,19,20
145,19,21
146,19,22
147,19,24
148,19,91
149,19,60
150,20,22
151,20,23
152,20,24
153,20,25
154,20,93
155,20,54
156,20,62
157,21,22
158,21,24
159,21,26
160,21,60
161,21,58
162,22,23
163,22,27
164,22,34
165,22,37
166,22,96
167,22,72
168,22,70
169,22,87
170,23,25
171,23,27
172,23,28
173,23,85
174,23,66
175,23,73
176,24,25
177,24,26
178,24,27
179,24,29
180,24,78
181,25,27
182,25,29
183,25,31
184,25,60
185,25,75
186,25,63
187,26,27
188,26,29
189,26,94
190,26,67
191,27,28
192,27,65
193,27,36
194,27,80
195,27,88
196,27,98
197,28,30
198,28,31
199,28,32
200,28,64
201,28,68
202,28,96
203,29,30
204,29,31
205,29,32
206,29,34
207,29,74
208,29,76
209,29,66
210,29,73
211,29,65
212,30,32
213,30,34
214,30,61
215,31,33
216,31,34
217,31,48
218,31,54
219,31,60
220,31,82
221,31,92
222,31,94
223,31,88
224,32,33
225,32,36
226,32,78
227,32,69
228,32,95
229,33,34
230,33,35
231,33,38
232,33,95
233,33,50
234,33,45
235,34,36
236,34,37
237,34,39
238,34,44
239,34,94
240,35,37
241,35,40
242,35,46
243,35,41
244,35,42
245,35,47
246,36,37
247,36,38
248,36,40
249,36,41
250,36,58
251,36,87
252,37,93
253,37,71
254,37,50
255,37,54
256,37,66
257,37,96
258,37,63
259,38,40
260,38,41
261,38,43
262,38,86
263,38,73
264,38,75
265,39,41
266,39,42
267,39,43
268,39,50
269,39,87
270,39,47
271,39,66
272,40,91
273,40,81
274,40,57
275,40,83
276,40,90
277,40,92
278,40,70
279,41,42
280,41,44
281,41,46
282,41,61
283,41,65
284,41,96
285,42,45
286,42,46
287,42,97
288,42,71
289,42,66
290,42,91
291,42,84
292,43,47
293,43,96
294,43,93
295,44,47
296,44,48
297,44,72
298,44,53
299,44,51
300,44,83
301,45,46
302,45,47
303,45,48
304,45,49
305,45,73
306,46,48
307,46,49
308,46,50
309,46,51
310,46,62
311,47,52
312,48,49
313,48,52
314,48,53
315,48,69
316,48,86
317,48,75
318,49,51
319,49,52
320,49,53
321,49,54
322,49,70
323,49,82
324,49,74
325,49,92
326,50,53
327,50,54
328,50,55
329,50,84
330,50,87
331,51,52
332,51,53
333,51,55
334,51,56
335,51,67
336,51,86
337,52,53
338,52,54
339,52,55
340,52,56
341,52,57
342,52,84
343,53,55
344,53,58
345,53,98
346,53,66
347,53,79
348,53,76
349,53,87
350,54,58
351,54,59
352,55,57
353,55,58
354,55,59
355,55,60
356,55,79
357,56,57
358,56,59
359,56,61
360,57,58
361,57,61
362,57,62
363,57,74
364,57,85
365,58,62
366,58,65
367,59,62
368,59,64
369,59,92
370,60,65
371,60,81
372,60,70
373,60,92
374,61,65
375,61,66
376,61,68
377,61,80
378,62,63
379,62,96
380,62,79
381,62,66
382,63,66
383,63,67
384,63,78
385,63,98
386,64,65
387,64,66
388,64,69
389,64,79
390,65,67
391,65,68
392,65,83
393,65,86
394,65,95
395,65,93
396,66,67
397,66,68
398,66,90
399,67,68
400,67,69
401,67,72
402,67,75
403,67,95
404,67,78
405,68,69
406,68,73
407,68,78
408,68,96
409,68,80
410,68,82
411,69,70
412,69,72
413,69,73
414,69,74
415,70,72
416,70,74
417,70,77
418,70,94
419,71,74
420,71,98
421,71,82
422,71,97
423,72,75
424,72,77
425,72,82
426,72,96
427,73,75
428,74,77
429,74,78
430,74,90
431,75,77
432,75,86
433,75,97
434,76,77
435,76,78
436,76,79
437,76,80
438,76,81
439,77,79
440,77,80
441,77,81
442,77,84
443,78,81
444,78,83
445,79,83
446,79,84
447,79,89
448,80,81
449,80,82
450,80,84
451,80,85
452,81,82
453,81,83
454,81,86
455,81,94
456,82,85
457,82,87
458,82,94
459,83,84
460,83,88
461,83,95
462,84,87
463,84,88
464,84,89
465,84,93
466,85,88
467,85,90
468,85,97
469,86,88
470,86,96
471,87,89
472,88,89
473,88,90
474,88,92
475,88,93
476,89,90
477,89,91
478,89,92
479,89,93
480,89,94
481,89,96
482,90,92
483,90,95
484,91,92
485,91,95
486,92,93
487,92,95
488,92,97
489,92,98
490,93,96
491,93,97
492,94,95
493,94,99
494,95,97
495,95,98
496,95,99
497,97,98
498,97,99
499,98,99
