,edge_u,edge_v
0,0,90
1,0,41
2,0,13
3,0,46
4,0,35
5,0,63
6,0,68
7,0,9
8,0,23
9,0,18
10,0,1
11,0,11
12,0,29
13,1,48
14,1,92
15,1,34
16,1,29
17,1,99
18,1,30
19,1,13
20,1,57
21,1,50
22,2,35
23,2,6
24,2,70
25,2,91
26,2,89
27,2,94
28,2,52
29,2,49
30,2,15
31,2,88
32,2,60
33,2,9
34,3,45
35,3,47
36,3,76
37,3,88
38,3,54
39,3,68
40,3,94
41,3,91
42,3,6
43,3,16
44,4,65
45,4,73
46,4,11
47,4,43
48,4,92
49,4,5
50,4,74
51,4,88
52,4,51
53,4,49
54,4,98
55,4,46
56,4,23
57,4,87
58,4,14
59,4,38
60,5,34
61,5,48
62,5,39
63,5,20
64,5,77
65,5,70
66,5,22
67,5,52
68,5,91
69,5,12
70,5,61
71,6,76
72,6,31
73,6,39
74,6,23
75,6,82
76,6,50
77,6,42
78,6,45
79,6,37
80,6,13
81,6,36
82,6,17
83,6,43
84,6,21
85,6,84
86,7,21
87,7,36
88,7,83
89,7,51
90,7,76
91,7,35
92,7,22
93,7,95
94,7,86
95,7,42
96,8,9
97,8,39
98,8,50
99,8,93
100,8,73
101,8,83
102,8,69
103,8,53
104,9,44
105,9,19
106,9,30
107,9,48
108,9,38
109,9,66
110,9,45
111,9,58
112,9,41
113,9,32
114,9,86
115,10,82
116,10,85
117,10,18
118,10,30
119,10,52
120,10,21
121,10,53
122,10,36
123,10,89
124,10,15
125,10,73
126,11,47
127,11,54
128,11,57
129,11,91
130,11,56
131,11,42
132,11,76
133,11,92
134,12,45
135,12,99
136,12,47
137,12,80
138,12,40
139,12,37
140,13,92
141,13,90
142,13,21
143,13,77
144,13,50
145,13,29
146,13,85
147,13,73
148,13,34
149,13,59
150,14,54
151,14,41
152,14,94
153,14,18
154,14,17
155,14,33
156,15,44
157,15,69
158,15,35
159,15,70
160,15,84
161,15,98
162,15,17
163,15,38
164,15,31
165,15,45
166,15,65
167,16,46
168,16,63
169,16,52
170,16,31
171,16,89
172,16,55
173,16,86
174,16,62
175,16,84
176,16,79
177,16,92
178,17,98
179,17,32
180,17,74
181,17,83
182,17,28
183,17,70
184,17,77
185,18,62
186,18,27
187,18,46
188,18,75
189,18,63
190,18,51
191,18,48
192,18,92
193,18,90
194,19,39
195,19,48
196,19,28
197,19,61
198,19,27
199,20,44
200,20,73
201,20,55
202,20,64
203,20,27
204,20,50
205,20,63
206,20,88
207,21,87
208,21,89
209,21,92
210,21,62
211,21,71
212,21,67
213,22,36
214,22,44
215,22,37
216,22,51
217,22,58
218,22,64
219,22,98
220,23,55
221,23,34
222,23,56
223,23,88
224,23,38
225,23,94
226,23,49
227,23,29
228,24,28
229,24,30
230,25,66
231,25,84
232,25,89
233,25,35
234,25,49
235,25,81
236,25,57
237,25,65
238,26,55
239,26,39
240,26,76
241,26,91
242,26,93
243,26,53
244,26,37
245,26,74
246,27,94
247,27,71
248,27,97
249,27,80
250,27,96
251,27,65
252,27,60
253,28,94
254,28,34
255,28,66
256,28,71
257,28,67
258,28,41
259,28,42
260,28,30
261,29,91
262,29,52
263,29,85
264,29,68
265,29,54
266,29,40
267,30,73
268,30,91
269,30,64
270,30,47
271,30,80
272,31,74
273,31,80
274,31,38
275,31,57
276,31,58
277,32,44
278,32,81
279,32,91
280,32,59
281,32,70
282,32,52
283,33,97
284,33,38
285,33,84
286,33,54
287,33,71
288,33,43
289,33,72
290,33,91
291,33,37
292,34,41
293,34,65
294,35,63
295,35,49
296,35,56
297,35,95
298,35,75
299,35,51
300,35,76
301,35,43
302,35,68
303,36,51
304,36,98
305,36,89
306,36,75
307,37,89
308,37,58
