,x,y
0,-0.6004804870886368,-1.398769515384601
1,-0.40376372150258383,-0.5594952064804078
2,0.5690549160687766,0.16559255189207683
3,0.40763293841870335,1.9855256438752982
4,1.294860988066559,-0.1825115335249903
5,1.1203907335831942,1.4166008157087135
6,-0.1020115722272579,0.4088727175782313
7,-0.3336647536462434,-0.08203896553513376
8,1.9259190095150243,0.9933951578642435
9,1.1993620783799106,0.21450309998987557
10,-1.5026899152769573,-0.4490385089770597
11,1.2941461221559065,0.2899897242685633
12,1.2565701522775867,-0.3039870451645569
13,1.149445350770988,1.011920942841798
14,-0.5604875886455694,1.3459490847800795
15,0.015641625994836015,1.798092547504195
16,0.5184163534443667,0.4016029094565853
17,-1.6326134739337306,0.6870331752434292
18,0.3696100457389924,-1.6915951107444478
19,1.0595851020523992,-0.031703179067536454
20,0.24199097929260655,-1.2580982756582921
21,-0.1325911980847081,0.6800141553476088
22,1.9827151301169925,-1.057990009632645
23,-1.1794894027823932,0.4692089104398494
24,0.6901420482683639,-0.1473367375862031
25,-1.0769973088349243,-0.19264051670125237
26,-1.232303668401259,-0.5659093844707741
27,0.6142095330741525,0.40840292827523317
28,-0.16053439090542856,-0.5283734090947141
29,1.7421519477235992,-0.5954008272145418
30,0.3683588421382125,0.11799508003215728
31,-0.36181339997453543,0.3278924084972186
32,-0.5597274802675736,-1.3620879177366614
33,1.5945135809710729,-0.9052418320622515
34,0.10727705496527744,0.7968656176232874
35,1.9361194982307353,0.27651292938188077
36,-0.05000743496532206,0.8798632032736879
37,-1.0745944508265963,0.040320340850345734
38,0.09209755716805994,-0.26770650368033955
39,0.07926234846465553,0.6418332589801632
40,0.961242403291131,-0.35258971259273747
41,0.7513720533984658,1.4196774305606994
42,-0.4624538891318271,0.02972038472799639
43,-2.0282342740404755,-2.288009638346117
44,0.17440526334183556,0.9042060398677493
45,2.6962535451080534,1.398515569406218
46,-1.4634828218992553,-0.25716658881738147
47,0.03335896607382215,1.3862833133724886
48,0.16174230319446478,0.3757321415598157
49,0.4324539178730325,-0.21373312358993815
50,0.20237914051366418,-0.07900595064178563
51,0.3741023843836598,1.5345661431866386
52,-0.18220716868078063,2.0741593607107305
53,-1.5187634635912226,-0.2830412917224573
54,0.42213284467281886,1.5381622204736711
55,-0.7019758635390921,1.0034502924842565
56,0.7622691982706483,-0.07047517792479652
57,-1.9484890837587059,0.9605975130588569
58,0.25958113928463555,-0.7560057261184577
59,1.3107765090028816,1.195855666514794
60,-0.3015546587724627,-0.7444040178405541
61,0.043874156597561415,1.098744524880375
62,-2.405687931484124,-1.0305601054095237
63,-0.3668352743092568,-0.0604496609675742
64,0.7799788013630059,0.0744122238451755
65,1.283213144018714,0.049170661192924806
66,0.22181567469259797,-0.13079609703119616
67,1.1075995065695685,-1.5171104888979214
68,2.716561654690024,-0.1931162950273478
69,-1.2729052490818438,0.4135413683240162
70,-1.1299813948520703,-0.25868034475956436
71,1.5325964912788017,-0.16501933410640177
72,0.398970048715236,0.06237049735200871
73,0.38531757728308885,0.10117563175364494
74,-1.746034488579532,-0.7741360594238115
75,1.773228107864428,0.2243867940005225
76,-1.2958729596634324,0.41389461236973024
77,-0.006504450077223025,-0.037330193255359426
78,0.6076148475715887,-0.6803175703319715
79,1.2578741413271703,0.9748758977391423
80,-0.6931307309913538,-0.21948899509429945
81,-0.49454321125465356,-0.21349219280630471
82,-0.652335857675562,-1.0725082048544277
83,0.3826368475206461,-0.3472898357043061
84,-2.0935361037097198,-0.3065446818619873
85,0.15443507146418328,-0.9237549892867186
86,1.0733098588981276,-1.0383511572575215
87,-0.8639002189197833,-0.3637436329916874
88,0.5075991517262113,-0.3511425073393905
89,1.016451771467367,-1.1899074891378467
90,1.4999056960422823,-0.45459123969788107
91,-0.6145605513965954,-0.28220228988951235
92,0.7939905345987448,-0.8335531779551442
93,-0.6906677693366864,0.7758926771802415
94,0.7671701569306016,-0.25881569802208126
95,0.5427609884983506,-3.2613410606982374
96,-0.5935485326055304,0.9371286382854987
97,-1.1510986651036594,-0.4987870254371867
98,0.05507123696251408,-1.4318227540879398
99,-0.36779786762451006,0.9993900030952408
