,edge_u,edge_v
0,0,15
1,0,34
2,0,42
3,0,6
4,0,78
5,0,30
6,0,90
7,0,51
8,0,84
9,0,8
10,1,86
11,1,73
12,1,88
13,1,53
14,1,52
15,1,83
16,1,36
17,1,72
18,1,70
19,1,8
20,2,68
21,2,44
22,2,54
23,2,96
24,2,99
25,2,80
26,2,19
27,2,60
28,2,50
29,2,48
30,3,43
31,3,64
32,3,45
33,3,97
34,3,16
35,3,26
36,3,38
37,3,67
38,3,21
39,3,91
40,4,91
41,4,21
42,4,26
43,4,46
44,4,27
45,4,25
46,4,45
47,4,39
48,4,87
49,4,16
50,5,95
51,5,82
52,5,92
53,5,89
54,5,98
55,5,94
56,5,13
57,5,57
58,5,15
59,5,48
60,6,42
61,6,51
62,6,90
63,6,84
64,6,78
65,6,34
66,6,0
67,6,30
68,6,15
69,6,11
70,7,69
71,7,20
72,7,50
73,7,30
74,7,99
75,7,19
76,7,80
77,7,84
78,7,35
79,7,57
80,8,52
81,8,70
82,8,34
83,8,78
84,8,0
85,8,15
86,8,53
87,8,72
88,8,83
89,8,73
90,9,49
91,9,37
92,9,76
93,9,71
94,9,40
95,9,29
96,9,47
97,9,32
98,9,12
99,9,77
100,10,18
101,10,24
102,10,32
103,10,71
104,10,17
105,10,37
106,10,29
107,10,23
108,10,58
109,10,9
110,11,62
111,11,35
112,11,84
113,11,12
114,11,41
115,11,51
116,11,6
117,11,90
118,11,42
119,11,47
120,12,35
121,12,11
122,12,20
123,12,62
124,12,69
125,12,49
126,12,47
127,12,50
128,12,41
129,12,60
130,13,94
131,13,48
132,13,57
133,13,85
134,13,95
135,13,89
136,13,92
137,13,82
138,13,68
139,13,2
140,14,75
141,14,93
142,14,55
143,14,74
144,14,97
145,14,38
146,14,16
147,14,64
148,14,88
149,14,86
150,15,0
151,15,34
152,15,42
153,15,30
154,15,6
155,15,78
156,15,90
157,15,8
158,15,51
159,15,84
160,16,64
161,16,97
162,16,45
163,16,21
164,16,46
165,16,26
166,16,14
167,16,3
168,16,39
169,16,93
170,17,23
171,17,37
172,17,32
173,17,60
174,17,24
175,17,71
176,17,49
177,17,54
178,17,9
179,17,19
180,18,10
181,18,29
182,18,71
183,18,32
184,18,77
185,18,37
186,18,79
187,18,9
188,18,24
189,18,17
190,19,80
191,19,50
192,19,99
193,19,20
194,19,69
195,19,60
196,19,7
197,19,44
198,19,54
199,19,12
200,20,69
201,20,50
202,20,19
203,20,7
204,20,80
205,20,35
206,20,99
207,20,12
208,20,60
209,20,11
210,21,46
211,21,91
212,21,26
213,21,4
214,21,16
215,21,45
216,21,39
217,21,27
218,21,64
219,21,61
220,22,96
221,22,85
222,22,2
223,22,68
224,22,58
225,22,54
226,22,44
227,22,13
228,22,48
229,22,99
230,23,17
231,23,60
232,23,37
233,23,32
234,23,49
235,23,24
236,23,19
237,23,54
238,23,71
239,23,80
240,24,17
241,24,23
242,24,58
243,24,32
244,24,10
245,24,37
246,24,71
247,24,54
248,24,60
249,24,44
250,25,31
251,25,87
252,25,4
253,25,27
254,25,91
255,25,33
256,25,63
257,25,46
258,25,21
259,25,39
260,26,45
261,26,21
262,26,91
263,26,4
264,26,16
265,26,46
266,26,3
267,26,64
268,26,43
269,26,39
270,27,63
271,27,39
272,27,46
273,27,33
274,27,59
275,27,61
276,27,21
277,27,91
278,27,4
279,27,31
280,28,47
281,28,56
282,28,41
283,28,76
284,28,65
285,28,40
286,28,62
287,28,66
288,28,11
289,28,81
290,29,71
291,29,77
292,29,9
293,29,79
294,29,32
295,29,37
296,29,18
297,29,49
298,29,40
299,29,76
300,30,84
301,30,42
302,30,15
303,30,0
304,30,6
305,30,7
306,30,51
307,30,90
308,30,57
309,30,34
310,31,33
311,31,25
312,31,63
313,31,27
314,31,59
315,31,79
316,31,39
317,31,77
318,31,4
319,31,46
320,32,71
321,32,37
322,32,17
323,32,23
324,32,29
325,32,9
326,32,24
327,32,49
328,32,18
329,32,10
330,33,63
331,33,59
332,33,27
333,33,31
334,33,39
335,33,61
336,33,46
337,33,25
338,33,79
339,33,77
340,34,78
341,34,90
342,34,0
343,34,6
344,34,42
345,34,51
346,34,15
347,34,72
348,34,8
349,34,52
350,35,11
351,35,12
352,35,62
353,35,69
354,35,20
355,35,84
356,35,51
357,35,41
358,35,7
359,35,47
360,36,67
361,36,38
362,36,1
363,36,97
364,36,86
365,36,75
366,36,64
367,36,14
368,36,88
369,36,74
370,37,32
371,37,71
372,37,17
373,37,23
374,37,9
375,37,49
376,37,60
377,37,29
378,37,12
379,37,24
380,38,67
381,38,97
382,38,64
383,38,36
384,38,75
385,38,14
386,38,16
387,38,55
388,38,3
389,38,74
390,39,46
391,39,61
392,39,27
393,39,59
394,39,63
395,39,21
396,39,33
397,39,91
398,39,16
399,39,93
400,40,76
401,40,47
402,40,28
403,40,56
404,40,9
405,40,49
406,40,41
407,40,62
408,40,65
409,40,12
410,41,62
411,41,65
412,41,28
413,41,11
414,41,47
415,41,66
416,41,81
417,41,51
418,41,90
419,41,35
420,42,6
421,42,51
422,42,90
423,42,84
424,42,0
425,42,34
426,42,78
427,42,30
428,42,15
429,42,11
430,43,3
431,43,45
432,43,64
433,43,97
434,43,26
435,43,16
436,43,67
437,43,38
438,43,21
439,43,91
440,44,54
441,44,68
442,44,2
