,edge_u,edge_v
0,0,1
1,0,2
2,0,98
3,0,3
4,0,97
5,0,4
6,0,96
7,0,5
8,0,95
9,0,83
10,1,2
11,1,3
12,1,99
13,1,4
14,1,98
15,1,5
16,1,6
17,1,26
18,2,3
19,2,4
20,2,99
21,2,6
22,2,98
23,2,97
24,2,41
25,2,61
26,2,81
27,3,4
28,3,6
29,3,7
30,3,99
31,3,98
32,3,15
33,3,76
34,3,39
35,4,5
36,4,6
37,4,7
38,4,8
39,4,9
40,4,99
41,4,22
42,5,6
43,5,7
44,5,8
45,5,9
46,5,10
47,5,19
48,5,92
49,6,7
50,6,11
51,6,70
52,6,93
53,6,62
54,6,32
55,6,81
56,7,8
57,7,9
58,7,10
59,7,11
60,7,12
61,7,61
62,8,10
63,8,11
64,8,12
65,8,13
66,8,56
67,8,90
68,9,11
69,9,12
70,9,13
71,9,14
72,9,59
73,9,63
74,10,11
75,10,12
76,10,13
77,10,14
78,10,15
79,11,13
80,11,14
81,11,15
82,11,16
83,11,22
84,11,84
85,12,13
86,12,15
87,12,16
88,12,17
89,12,50
90,12,38
91,13,14
92,13,15
93,13,17
94,13,18
95,13,56
96,14,15
97,14,16
98,14,18
99,14,19
100,14,89
101,15,17
102,15,18
103,15,19
104,15,20
105,15,61
106,15,85
107,16,17
108,16,18
109,16,19
110,16,21
111,16,81
112,17,18
113,17,19
114,17,20
115,17,21
116,17,22
117,18,20
118,18,21
119,18,22
120,18,23
121,18,96
122,18,30
123,19,21
124,19,23
125,19,24
126,19,60
127,20,21
128,20,22
129,20,23
130,20,53
131,20,93
132,21,22
133,21,23
134,21,24
135,21,25
136,21,26
137,21,97
138,22,23
139,22,24
140,22,27
141,22,92
142,23,24
143,23,25
144,23,26
145,23,27
146,23,28
147,24,25
148,24,26
149,24,27
150,24,28
151,24,57
152,24,33
153,25,26
154,25,27
155,25,28
156,25,29
157,25,30
158,26,27
159,26,28
160,26,29
161,26,30
162,27,28
163,27,29
164,27,30
165,27,31
166,27,32
167,28,29
168,28,32
169,28,33
170,28,72
171,28,60
172,29,30
173,29,32
174,29,33
175,29,34
176,29,44
177,29,74
178,29,75
179,29,83
180,30,31
181,30,32
182,30,34
183,30,35
184,31,32
185,31,33
186,31,34
187,31,35
188,31,36
189,31,50
190,31,62
191,32,33
192,32,34
193,32,35
194,32,36
195,32,37
196,33,34
197,33,35
198,33,36
199,33,37
200,33,38
201,33,59
202,33,65
203,33,78
204,34,35
205,34,36
206,34,38
207,34,39
208,34,44
209,35,36
210,35,37
211,35,38
212,35,39
213,35,40
214,35,93
215,36,37
216,36,38
217,36,39
218,36,40
219,36,41
220,36,82
221,37,38
222,37,39
223,37,40
224,37,41
225,37,42
226,38,39
227,38,40
228,38,41
229,38,42
230,38,43
231,38,55
232,39,40
233,39,41
234,39,42
235,39,43
236,39,44
237,40,42
238,40,43
239,40,44
240,40,45
241,40,72
242,41,44
243,41,45
244,41,46
245,41,80
246,41,59
247,42,43
248,42,44
249,42,45
