,edge_u,edge_v
0,0,43
1,0,32
2,0,86
3,0,85
4,0,95
5,0,50
6,0,18
7,0,70
8,0,60
9,0,94
10,1,48
11,1,17
12,1,10
13,1,42
14,1,81
15,1,11
16,1,80
17,1,66
18,1,61
19,1,46
20,2,36
21,2,74
22,2,91
23,2,84
24,2,21
25,2,26
26,2,79
27,2,83
28,2,44
29,2,98
30,3,9
31,3,72
32,3,31
33,3,97
34,3,37
35,3,90
36,3,65
37,3,51
38,3,69
39,3,6
40,4,76
41,4,12
42,4,68
43,4,16
44,4,8
45,4,73
46,4,25
47,4,92
48,4,93
49,4,49
50,5,94
51,5,29
52,5,13
53,5,70
54,5,95
55,5,39
56,5,7
57,5,32
58,5,45
59,5,98
60,6,97
61,6,51
62,6,15
63,6,90
64,6,54
65,6,31
66,6,89
67,6,41
68,6,72
69,6,20
70,7,30
71,7,39
72,7,29
73,7,5
74,7,13
75,7,98
76,7,82
77,7,83
78,7,94
79,7,70
80,8,73
81,8,12
82,8,76
83,8,89
84,8,15
85,8,4
86,8,41
87,8,54
88,8,93
89,8,68
90,9,3
91,9,72
92,9,97
93,9,31
94,9,90
95,9,6
96,9,37
97,9,51
98,9,65
99,9,69
100,10,42
101,10,17
102,10,48
103,10,1
104,10,81
105,10,80
106,10,61
107,10,11
108,10,66
109,10,46
110,11,66
111,11,1
112,11,48
113,11,17
114,11,10
115,11,42
116,11,81
117,11,46
118,11,80
119,11,96
120,12,73
121,12,8
122,12,76
123,12,89
124,12,4
125,12,41
126,12,15
127,12,93
128,12,54
129,12,68
130,13,29
131,13,39
132,13,5
133,13,7
134,13,94
135,13,70
136,13,95
137,13,30
138,13,32
139,13,0
140,14,55
141,14,22
142,14,34
143,14,52
144,14,57
145,14,75
146,14,78
147,14,88
148,14,46
149,14,33
150,15,89
151,15,6
152,15,97
153,15,54
154,15,73
155,15,41
156,15,12
157,15,8
158,15,51
159,15,90
160,16,25
161,16,68
162,16,59
163,16,92
164,16,50
165,16,4
166,16,86
167,16,93
168,16,49
169,16,43
170,17,10
171,17,42
172,17,48
173,17,1
174,17,81
175,17,80
176,17,61
177,17,11
178,17,66
179,17,46
180,18,60
181,18,85
182,18,47
183,18,50
184,18,43
185,18,0
186,18,95
187,18,86
188,18,45
189,18,59
190,19,77
191,19,62
192,19,64
193,19,24
194,19,40
195,19,99
196,19,47
197,19,58
198,19,87
199,19,20
200,20,62
201,20,64
202,20,51
203,20,54
204,20,87
205,20,41
206,20,90
207,20,49
208,20,31
209,20,23
210,21,84
211,21,91
212,21,36
213,21,2
214,21,82
215,21,74
216,21,96
217,21,83
218,21,38
219,21,79
220,22,55
221,22,14
222,22,34
223,22,52
224,22,33
225,22,75
226,22,56
227,22,57
228,22,78
229,22,88
230,23,87
231,23,27
232,23,65
233,23,56
234,23,99
235,23,20
236,23,33
237,23,72
238,23,31
239,23,77
240,24,77
241,24,99
242,24,26
243,24,75
244,24,19
245,24,40
246,24,34
247,24,58
248,24,79
249,24,44
250,25,16
251,25,59
252,25,68
253,25,86
254,25,50
255,25,92
256,25,43
257,25,0
258,25,4
259,25,85
260,26,74
261,26,79
262,26,44
263,26,2
264,26,24
265,26,58
266,26,40
267,26,36
268,26,75
269,26,91
270,27,65
271,27,23
272,27,56
273,27,87
274,27,33
275,27,53
276,27,72
277,27,99
278,27,31
279,27,37
280,28,71
281,28,69
282,28,37
283,28,67
284,28,35
285,28,53
286,28,3
287,28,65
288,28,9
289,28,27
290,29,13
291,29,39
292,29,5
293,29,7
294,29,94
295,29,70
296,29,95
297,29,30
298,29,32
299,29,0
300,30,7
301,30,82
302,30,83
303,30,98
304,30,91
305,30,5
306,30,21
307,30,94
308,30,2
309,30,29
310,31,90
311,31,72
312,31,51
313,31,97
314,31,6
315,31,65
316,31,9
317,31,3
318,31,20
319,31,54
320,32,0
321,32,70
322,32,43
323,32,86
324,32,95
325,32,85
326,32,50
327,32,18
328,32,94
329,32,60
330,33,56
331,33,22
332,33,53
333,33,55
334,33,27
335,33,34
336,33,23
337,33,14
338,33,99
339,33,87
340,34,55
341,34,75
342,34,14
343,34,22
344,34,57
345,34,78
346,34,52
347,34,88
348,34,33
349,34,24
350,35,67
351,35,69
352,35,53
353,35,28
354,35,71
355,35,37
356,35,33
357,35,27
358,35,56
359,35,65
360,36,84
361,36,2
362,36,74
363,36,91
364,36,21
365,36,79
366,36,96
367,36,26
368,36,88
369,36,78
370,37,69
371,37,28
372,37,71
373,37,3
374,37,65
375,37,53
376,37,72
377,37,67
378,37,9
379,37,35
380,38,63
381,38,96
382,38,66
383,38,11
384,38,1
385,38,48
386,38,46
387,38,84
388,38,17
389,38,36
390,39,13
391,39,29
392,39,7
393,39,5
394,39,94
395,39,70
396,39,30
397,39,95
398,39,32
399,39,98
400,40,58
401,40,44
402,40,45
403,40,47
404,40,77
405,40,26
406,40,19
407,40,24
408,40,60
409,40,98
410,41,54
411,41,93
412,41,49
413,41,20
414,41,6
415,41,51
416,41,15
417,41,64
418,41,89
419,41,73
420,42,10
421,42,17
422,42,48
423,42,80
424,42,1
425,42,81
426,42,61
427,42,11
428,42,66
429,42,46
430,43,0
431,43,86
432,43,85
433,43,50
434,43,18
435,43,32
436,43,95
437,43,60
438,43,59
439,43,70
440,44,58
441,44,40
442,44,26
443,44,98
444,44,83
445,44,45
446,44,74
447,44,24
448,44,2
449,44,47
450,45,47
451,45,60
452,45,58
453,45,40
454,45,18
455,45,94
456,45,85
457,45,44
458,45,95
459,45,98
460,46,88
461,46,57
462,46,78
463,46,66
464,46,11
465,46,52
466,46,1
467,46,17
468,46,42
469,46,96
470,47,60
471,47,18
472,47,45
473,47,85
474,47,40
475,47,58
476,47,50
477,47,19
478,47,43
479,47,95
480,48,1
481,48,10
482,48,17
483,48,42
484,48,81
485,48,80
486,48,11
487,48,66
488,48,61
489,48,46
490,49,93
491,49,92
492,49,64
493,49,62
494,49,41
495,49,68
496,49,20
497,49,54
498,49,59
499,49,16
500,50,59
501,50,85
502,50,43
503,50,86
504,50,18
505,50,60
506,50,0
507,50,47
508,50,25
509,50,32
510,51,90
511,51,31
512,51,6
513,51,54
514,51,20
515,51,72
516,51,97
517,51,41
518,51,15
519,51,65
520,52,14
521,52,57
522,52,55
523,52,22
524,52,46
525,52,61
526,52,78
527,52,34
528,52,88
529,52,75
530,53,33
531,53,27
532,53,56
533,53,35
534,53,67
535,53,65
536,53,69
537,53,37
538,53,23
539,53,22
540,54,41
541,54,6
542,54,51
543,54,20
544,54,90
545,54,15
546,54,93
547,54,89
548,54,49
549,54,31
550,55,22
551,55,14
552,55,34
553,55,75
554,55,52
555,55,57
556,55,33
557,55,78
558,55,56
559,55,88
560,56,33
561,56,27
562,56,23
563,56,22
564,56,53
565,56,55
566,56,87
567,56,99
568,56,34
569,56,65
570,57,78
571,57,88
572,57,46
573,57,14
574,57,52
575,57,75
576,57,34
577,57,55
578,57,22
579,57,79
580,58,40
581,58,44
582,58,45
583,58,47
584,58,26
585,58,77
586,58,24
587,58,19
588,58,60
589,58,98
590,59,50
591,59,92
592,59,16
593,59,86
594,59,25
595,59,43
596,59,85
597,59,18
598,59,68
599,59,60
600,60,18
601,60,47
602,60,85
603,60,45
604,60,50
605,60,43
606,60,95
607,60,0
608,60,86
609,60,59
610,61,80
611,61,42
612,61,10
613,61,17
614,61,81
615,61,48
616,61,1
617,61,52
618,61,11
619,61,66
620,62,64
621,62,49
622,62,20
623,62,19
624,62,93
625,62,92
626,62,41
627,62,77
628,62,87
629,62,54
630,63,38
631,63,11
632,63,66
633,63,96
634,63,1
635,63,48
636,63,81
637,63,17
638,63,10
639,63,42
