,edge_u,edge_v
0,0,85
1,0,69
2,0,95
3,0,12
4,0,46
5,0,62
6,0,9
7,0,11
8,0,78
9,0,74
10,1,63
11,1,75
12,1,79
13,1,78
14,1,74
15,1,42
16,1,95
17,1,53
18,1,92
19,1,34
20,2,30
21,2,81
22,2,50
23,2,4
24,2,5
25,2,3
26,2,72
27,2,14
28,2,54
29,2,44
30,3,5
31,3,83
32,3,44
33,3,30
34,3,2
35,3,86
36,3,22
37,3,81
38,3,14
39,3,50
40,4,50
41,4,81
42,4,94
43,4,2
44,4,72
45,4,30
46,4,14
47,4,33
48,4,54
49,4,55
50,5,3
51,5,44
52,5,30
53,5,83
54,5,22
55,5,2
56,5,86
57,5,81
58,5,14
59,5,54
60,6,41
61,6,52
62,6,82
63,6,8
64,6,57
65,6,43
66,6,29
67,6,15
68,6,17
69,6,66
70,7,38
71,7,61
72,7,23
73,7,27
74,7,19
75,7,41
76,7,28
77,7,15
78,7,52
79,7,88
80,8,29
81,8,36
82,8,17
83,8,24
84,8,6
85,8,41
86,8,66
87,8,52
88,8,28
89,8,64
90,9,69
91,9,93
92,9,73
93,9,87
94,9,11
95,9,0
96,9,85
97,9,34
98,9,51
99,9,95
100,10,83
101,10,3
102,10,98
103,10,5
104,10,44
105,10,73
106,10,86
107,10,30
108,10,2
109,10,22
110,11,85
111,11,9
112,11,69
113,11,47
114,11,46
115,11,86
116,11,12
117,11,22
118,11,73
119,11,0
120,12,46
121,12,85
122,12,0
123,12,62
124,12,69
125,12,11
126,12,36
127,12,95
128,12,24
129,12,47
130,13,65
131,13,97
132,13,76
133,13,67
134,13,58
135,13,35
136,13,90
137,13,84
138,13,45
139,13,60
140,14,54
141,14,56
142,14,31
143,14,77
144,14,91
145,14,72
146,14,81
147,14,47
148,14,22
149,14,66
150,15,32
151,15,82
152,15,59
153,15,45
154,15,52
155,15,57
156,15,90
157,15,35
158,15,84
159,15,41
160,16,40
161,16,37
162,16,25
163,16,88
164,16,27
165,16,18
166,16,80
167,16,99
168,16,23
169,16,38
170,17,66
171,17,24
172,17,77
173,17,31
174,17,8
175,17,56
176,17,36
177,17,91
178,17,54
179,17,47
180,18,99
181,18,64
182,18,68
183,18,37
184,18,28
185,18,21
186,18,27
187,18,19
188,18,25
189,18,38
190,19,38
191,19,28
192,19,27
193,19,7
194,19,99
195,19,64
196,19,29
197,19,41
198,19,23
199,19,18
200,20,48
201,20,55
202,20,71
203,20,50
204,20,96
205,20,4
206,20,94
207,20,33
208,20,2
209,20,81
210,21,37
211,21,25
212,21,18
213,21,68
214,21,75
215,21,99
216,21,49
217,21,80
218,21,64
219,21,16
220,22,44
221,22,86
222,22,5
223,22,14
224,22,91
225,22,47
226,22,3
227,22,54
228,22,56
229,22,30
230,23,61
231,23,7
232,23,88
233,23,38
234,23,27
235,23,40
236,23,19
237,23,15
238,23,32
239,23,28
240,24,17
241,24,66
242,24,36
243,24,8
244,24,77
245,24,29
246,24,56
247,24,47
248,24,91
249,24,31
250,25,37
251,25,80
252,25,21
253,25,16
254,25,18
255,25,99
256,25,40
257,25,49
258,25,27
259,25,68
260,26,70
261,26,42
262,26,92
263,26,53
264,26,51
265,26,34
266,26,74
267,26,1
268,26,93
269,26,63
270,27,38
271,27,19
272,27,28
273,27,7
274,27,99
275,27,23
276,27,61
277,27,64
278,27,18
279,27,40
280,28,19
281,28,64
282,28,38
283,28,99
284,28,27
285,28,29
286,28,7
287,28,18
288,28,8
289,28,41
290,29,36
291,29,8
292,29,64
293,29,28
294,29,24
295,29,17
296,29,19
297,29,62
298,29,41
299,29,6
300,30,2
301,30,81
302,30,5
303,30,3
304,30,50
305,30,4
306,30,72
307,30,14
308,30,44
309,30,22
310,31,77
311,31,54
312,31,56
313,31,14
314,31,91
315,31,66
316,31,72
317,31,17
318,31,47
319,31,43
320,32,59
321,32,15
322,32,45
323,32,67
324,32,90
325,32,35
326,32,82
327,32,57
328,32,84
329,32,61
330,33,39
331,33,94
332,33,55
333,33,60
334,33,43
335,33,4
336,33,84
337,33,48
338,33,50
339,33,76
340,34,53
341,34,93
342,34,51
343,34,92
344,34,74
345,34,9
346,34,69
347,34,95
348,34,87
349,34,78
350,35,90
351,35,84
352,35,67
353,35,60
354,35,76
355,35,45
356,35,57
357,35,82
358,35,32
359,35,59
360,36,29
361,36,24
362,36,62
363,36,8
364,36,17
365,36,64
366,36,66
367,36,46
368,36,12
369,36,28
370,37,25
371,37,21
372,37,18
373,37,16
374,37,80
375,37,99
376,37,40
377,37,27
378,37,68
379,37,64
380,38,19
381,38,27
382,38,7
383,38,28
384,38,99
385,38,23
386,38,61
387,38,41
388,38,64
389,38,29
390,39,33
391,39,60
392,39,94
393,39,43
394,39,57
395,39,84
396,39,82
397,39,35
398,39,76
399,39,90
400,40,88
401,40,16
402,40,23
403,40,27
404,40,61
