,edge_u,edge_v
0,0,1
1,0,99
2,0,2
3,0,98
4,0,97
5,0,4
6,0,96
7,0,5
8,0,54
9,1,2
10,1,99
11,1,4
12,1,98
13,1,5
14,1,6
15,1,96
16,1,13
17,1,32
18,2,3
19,2,4
20,2,5
21,2,99
22,2,6
23,2,98
24,2,97
25,2,61
26,2,89
27,3,4
28,3,5
29,3,6
30,3,7
31,3,99
32,3,8
33,3,98
34,3,14
35,3,69
36,4,5
37,4,6
38,4,7
39,4,8
40,4,9
41,4,99
42,5,6
43,5,7
44,5,8
45,5,9
46,5,10
47,5,98
48,5,26
49,6,7
50,6,8
51,6,9
52,6,10
53,6,11
54,7,8
55,7,9
56,7,10
57,7,11
58,7,12
59,8,10
60,8,11
61,8,12
62,8,13
63,8,87
64,9,11
65,9,12
66,9,13
67,9,14
68,9,56
69,9,43
70,10,11
71,10,12
72,10,13
73,10,14
74,10,15
75,11,12
76,11,13
77,11,14
78,11,15
79,11,16
80,12,13
81,12,14
82,12,15
83,12,16
84,12,17
85,12,97
86,12,86
87,13,14
88,13,15
89,13,16
90,13,81
91,13,62
92,13,65
93,13,49
94,14,16
95,14,18
96,14,19
97,14,56
98,15,16
99,15,17
100,15,18
101,15,19
102,15,20
103,15,44
104,15,95
105,16,17
106,16,18
107,16,19
108,16,20
109,16,21
110,17,18
111,17,19
112,17,20
113,17,21
114,17,22
115,17,43
116,18,19
117,18,22
118,18,23
119,18,31
120,18,65
121,18,75
122,19,20
123,19,21
124,19,22
125,19,23
126,19,24
127,20,21
128,20,24
129,20,25
130,20,48
131,20,35
132,21,22
133,21,23
134,21,24
135,21,26
136,21,89
137,22,23
138,22,24
139,22,26
140,22,27
141,22,77
142,23,24
143,23,25
144,23,26
145,23,27
146,23,28
147,23,72
148,23,45
149,24,25
150,24,26
151,24,27
152,24,28
153,24,67
154,25,26
155,25,27
156,25,28
157,25,30
158,25,36
159,25,31
160,26,27
161,26,29
162,26,30
163,26,66
164,26,44
165,27,31
166,27,32
167,27,97
168,27,51
169,27,70
170,27,40
171,28,29
172,28,32
173,28,33
174,28,99
175,28,57
176,28,37
177,29,31
178,29,32
179,29,33
180,29,62
181,29,81
182,30,31
183,30,32
184,30,33
185,30,34
186,30,98
187,31,34
188,31,36
189,31,68
190,32,33
191,32,37
192,32,41
193,32,50
194,32,59
195,33,34
196,33,36
197,33,37
198,33,38
199,33,89
200,34,36
201,34,37
202,34,38
203,34,39
204,34,69
205,34,55
206,35,36
207,35,37
208,35,38
209,35,39
210,35,40
211,35,44
212,36,37
213,36,38
214,36,39
215,36,40
216,36,41
217,36,93
218,36,60
219,36,66
220,37,38
221,37,39
222,37,40
223,37,41
224,37,42
225,37,57
226,38,39
227,38,40
228,38,41
229,38,42
230,38,43
231,38,87
232,39,40
233,39,42
234,39,43
235,39,44
236,39,68
237,39,77
238,39,92
239,40,41
240,40,42
241,40,44
242,40,45
243,41,42
244,41,44
245,41,45
246,41,46
247,41,97
248,42,45
249,42,46
250,42,47
251,42,95
252,42,57
253,42,74
254,43,44
255,43,45
256,43,96
257,44,46
258,44,47
259,45,46
260,45,47
261,45,48
262,45,49
263,46,47
264,46,48
265,46,49
266,46,50
267,46,51
268,47,48
269,47,50
270,47,51
271,47,52
272,47,78
273,47,79
274,48,49
275,48,50
276,48,51
277,48,52
278,48,69
279,49,50
280,49,51
281,49,66
282,49,57
283,49,76
284,50,51
285,50,53
286,50,55
287,50,80
288,50,83
289,50,64
290,51,52
291,51,53
292,51,54
293,51,55
294,51,56
295,52,55
296,52,56
297,52,57
298,52,59
299,52,53
300,53,55
301,53,56
302,53,57
303,53,58
304,53,59
305,54,55
306,54,58
307,54,95
308,54,87
309,54,85
310,55,58
311,55,59
312,55,60
313,55,81
314,56,57
315,56,58
316,56,59
317,56,61
318,56,77
319,56,72
320,57,60
321,57,61
322,57,62
323,58,59
324,58,60
325,58,61
326,58,62
327,58,63
328,58,73
329,59,60
330,59,61
331,59,63
332,59,64
333,59,73
334,59,71
335,60,62
336,60,65
337,60,68
338,60,83
339,60,97
340,61,62
341,61,63
342,61,64
343,61,65
344,61,66
345,62,63
346,62,64
347,62,65
348,62,66
349,62,67
350,63,64
351,63,65
352,63,66
353,63,67
354,63,68
355,63,82
356,64,65
357,64,66
358,64,67
359,64,68
360,64,69
361,65,66
362,65,67
363,65,68
364,65,69
365,65,70
366,65,83
367,66,67
368,66,68
369,66,69
370,66,70
371,67,68
372,67,69
373,67,70
374,67,71
375,67,72
376,68,70
377,68,71
378,68,72
379,68,73
380,69,70
381,69,71
382,69,74
383,69,72
384,70,71
385,70,72
386,70,73
387,70,74
388,70,75
389,70,86
390,71,72
391,71,73
392,71,74
393,71,75
394,71,76
395,72,73
396,72,74
397,72,77
398,73,76
399,73,77
400,73,78
401,74,75
402,74,76
403,74,78
404,74,79
405,75,76
406,75,77
407,75,78
408,75,79
409,75,80
410,75,95
411,76,77
412,76,78
413,76,79
414,76,80
415,77,78
416,77,79
417,77,80
418,77,81
419,77,82
420,78,79
421,78,80
422,78,81
423,78,82
424,78,83
425,79,80
426,79,81
427,79,83
428,79,84
429,80,81
430,80,82
431,80,83
