,edge_u,edge_v
0,0,1
1,0,2
2,0,97
3,0,4
4,0,96
5,0,5
6,0,95
7,0,48
8,0,18
9,1,2
10,1,3
11,1,99
12,1,4
13,1,98
14,1,97
15,1,6
16,1,96
17,1,17
18,2,3
19,2,4
20,2,5
21,2,99
22,2,6
23,2,7
24,2,97
25,3,5
26,3,6
27,3,7
28,3,99
29,3,8
30,3,98
31,3,90
32,3,25
33,4,5
34,4,6
35,4,7
36,4,8
37,4,9
38,4,28
39,5,6
40,5,7
41,5,8
42,5,9
43,5,33
44,6,7
45,6,8
46,6,10
47,6,32
48,6,98
49,7,8
50,7,9
51,7,10
52,7,11
53,7,17
54,7,80
55,7,51
56,8,9
57,8,10
58,8,11
59,8,12
60,8,16
61,8,32
62,9,10
63,9,11
64,9,13
65,9,14
66,9,87
67,9,86
68,10,11
69,10,12
70,10,15
71,10,38
72,10,46
73,10,61
74,10,35
75,10,18
76,11,12
77,11,13
78,11,14
79,11,16
80,11,50
81,12,13
82,12,14
83,12,15
84,12,16
85,12,17
86,12,24
87,13,15
88,13,16
89,13,17
90,13,18
91,13,43
92,14,15
93,14,16
94,14,17
95,14,18
96,14,19
97,14,77
98,15,16
99,15,17
100,15,18
101,15,19
102,15,20
103,15,88
104,16,17
105,16,18
106,16,19
107,16,21
108,17,19
109,17,20
110,17,21
111,17,22
112,17,42
113,17,33
114,18,19
115,18,20
116,18,21
117,19,20
118,19,22
119,19,23
120,19,24
121,19,58
122,19,73
123,20,22
124,20,23
125,20,24
126,20,25
127,20,34
128,20,99
129,21,22
130,21,23
131,21,25
132,21,96
133,21,38
134,21,53
135,22,23
136,22,24
137,22,25
138,22,26
139,22,27
140,23,24
141,23,25
142,23,26
143,23,28
144,23,31
145,24,27
146,24,28
147,24,29
148,24,32
149,24,66
150,25,26
151,25,28
152,25,29
153,25,30
154,26,27
155,26,28
156,26,29
157,26,31
158,26,98
159,26,74
160,27,28
161,27,29
162,27,30
163,27,31
164,27,32
165,27,65
166,28,29
167,28,30
168,28,31
169,28,32
170,29,30
171,29,31
172,29,32
173,29,33
174,29,34
175,30,32
176,30,33
177,30,34
178,30,78
179,30,64
180,30,66
181,31,32
182,31,33
183,31,34
184,31,35
185,31,36
186,32,33
187,32,34
188,32,35
189,32,36
190,32,37
191,33,34
192,33,35
193,33,36
194,33,37
195,33,51
196,34,35
197,34,36
198,34,39
199,34,53
200,34,70
201,35,36
202,35,37
203,35,38
204,35,39
205,35,58
206,35,44
207,36,37
208,36,38
209,36,40
210,36,41
211,36,53
212,36,50
213,37,38
214,37,39
215,37,41
216,37,42
217,37,86
218,37,48
219,38,40
220,38,41
221,38,43
222,39,40
223,39,41
224,39,42
225,39,43
226,39,44
227,40,42
228,40,44
229,40,45
230,40,65
231,40,84
232,40,99
233,41,42
234,41,43
235,41,44
236,41,45
237,41,46
238,42,43
239,42,44
240,42,45
241,42,47
242,42,46
243,43,44
244,43,45
245,43,46
246,43,47
247,43,48
248,44,45
249,44,46
