,edge_u,edge_v
0,0,95
1,0,65
2,0,11
3,0,32
4,0,76
5,0,69
6,0,3
7,0,38
8,0,92
9,0,84
10,1,93
11,1,78
12,1,16
13,1,99
14,1,62
15,1,40
16,1,80
17,1,37
18,1,34
19,1,43
20,2,82
21,2,51
22,2,74
23,2,8
24,2,83
25,2,64
26,2,15
27,2,28
28,2,55
29,2,29
30,3,76
31,3,32
32,3,0
33,3,95
34,3,65
35,3,11
36,3,86
37,3,69
38,3,30
39,3,53
40,4,41
41,4,26
42,4,39
43,4,49
44,4,44
45,4,77
46,4,75
47,4,72
48,4,22
49,4,14
50,5,10
51,5,58
52,5,71
53,5,61
54,5,66
55,5,45
56,5,31
57,5,24
58,5,36
59,5,54
60,6,81
61,6,20
62,6,70
63,6,79
64,6,50
65,6,98
66,6,27
67,6,12
68,6,67
69,6,47
70,7,80
71,7,34
72,7,16
73,7,93
74,7,78
75,7,46
76,7,85
77,7,57
78,7,1
79,7,99
80,8,83
81,8,15
82,8,28
83,8,55
84,8,53
85,8,17
86,8,2
87,8,86
88,8,51
89,8,82
90,9,59
91,9,57
92,9,29
93,9,46
94,9,25
95,9,35
96,9,88
97,9,64
98,9,78
99,9,62
100,10,5
101,10,58
102,10,71
103,10,45
104,10,31
105,10,61
106,10,66
107,10,24
108,10,56
109,10,52
110,11,65
111,11,69
112,11,95
113,11,0
114,11,32
115,11,38
116,11,76
117,11,92
118,11,3
119,11,84
120,12,67
121,12,37
122,12,40
123,12,98
124,12,79
125,12,27
126,12,47
127,12,99
128,12,1
129,12,63
130,13,42
131,13,89
132,13,97
133,13,48
134,13,30
135,13,87
136,13,91
137,13,33
138,13,90
139,13,52
140,14,68
141,14,49
142,14,39
143,14,41
144,14,4
145,14,33
146,14,90
147,14,26
148,14,72
149,14,87
150,15,28
151,15,83
152,15,8
153,15,17
154,15,53
155,15,86
156,15,23
157,15,55
158,15,74
159,15,51
160,16,93
161,16,34
162,16,1
163,16,99
164,16,80
165,16,63
166,16,78
167,16,7
168,16,40
169,16,62
170,17,86
171,17,28
172,17,23
173,17,15
174,17,53
175,17,83
176,17,8
177,17,48
178,17,55
179,17,91
180,18,73
181,18,66
182,18,94
183,18,50
184,18,47
185,18,36
186,18,54
187,18,27
188,18,58
189,18,63
190,19,84
191,19,92
192,19,33
193,19,30
194,19,0
195,19,97
196,19,76
197,19,11
198,19,65
199,19,95
200,20,6
201,20,81
202,20,70
203,20,79
204,20,98
205,20,50
206,20,27
207,20,12
208,20,67
209,20,47
210,21,54
211,21,36
212,21,96
213,21,61
214,21,94
215,21,66
216,21,24
217,21,5
218,21,18
219,21,44
220,22,60
221,22,75
222,22,26
223,22,4
224,22,44
225,22,41
226,22,39
227,22,96
228,22,49
229,22,77
230,23,17
231,23,86
232,23,48
233,23,28
234,23,97
235,23,91
236,23,15
237,23,53
238,23,30
239,23,3
240,24,44
241,24,61
242,24,77
243,24,45
244,24,72
245,24,96
246,24,71
247,24,75
248,24,52
249,24,5
250,25,43
251,25,62
252,25,46
253,25,9
254,25,78
255,25,59
256,25,57
257,25,1
258,25,29
259,25,93
260,26,4
261,26,41
262,26,39
263,26,75
264,26,22
265,26,49
266,26,44
267,26,77
268,26,60
269,26,72
270,27,47
271,27,67
272,27,73
273,27,40
274,27,12
275,27,79
276,27,50
277,27,98
278,27,63
279,27,99
280,28,15
281,28,17
282,28,53
283,28,83
284,28,8
285,28,86
286,28,23
287,28,55
288,28,91
289,28,48
290,29,57
291,29,9
292,29,59
293,29,46
294,29,64
295,29,74
296,29,35
297,29,88
298,29,51
299,29,7
300,30,97
301,30,48
302,30,13
303,30,19
304,30,33
305,30,23
306,30,3
307,30,76
308,30,42
309,30,86
310,31,56
311,31,89
312,31,85
313,31,58
314,31,71
315,31,10
316,31,42
317,31,5
318,31,45
319,31,52
320,32,76
321,32,0
322,32,95
323,32,3
324,32,65
325,32,11
326,32,69
327,32,38
328,32,92
329,32,84
330,33,19
331,33,30
332,33,13
333,33,97
334,33,68
335,33,14
336,33,84
337,33,92
338,33,90
339,33,48
340,34,80
341,34,7
