,edge_u,edge_v
0,0,14
1,0,81
2,0,97
3,0,99
4,0,67
5,0,61
6,0,93
7,0,77
8,0,28
9,0,24
10,1,87
11,1,60
12,1,69
13,1,32
14,1,65
15,1,50
16,1,55
17,1,30
18,1,83
19,1,31
20,2,77
21,2,28
22,2,93
23,2,37
24,2,72
25,2,94
26,2,70
27,2,11
28,2,15
29,2,42
30,3,91
31,3,92
32,3,84
33,3,78
34,3,44
35,3,75
36,3,59
37,3,34
38,3,16
39,3,89
40,4,8
41,4,52
42,4,41
43,4,80
44,4,36
45,4,95
46,4,43
47,4,76
48,4,71
49,4,27
50,5,19
51,5,47
52,5,43
53,5,82
54,5,56
55,5,4
56,5,41
57,5,76
58,5,8
59,5,80
60,6,71
61,6,22
62,6,38
63,6,95
64,6,27
65,6,51
66,6,52
67,6,8
68,6,68
69,6,80
70,7,31
71,7,30
72,7,13
73,7,90
74,7,94
75,7,10
76,7,72
77,7,69
78,7,15
79,7,26
80,8,4
81,8,52
82,8,80
83,8,95
84,8,41
85,8,71
86,8,6
87,8,27
88,8,38
89,8,76
90,9,12
91,9,42
92,9,64
93,9,70
94,9,15
95,9,26
96,9,37
97,9,94
98,9,74
99,9,90
100,10,18
101,10,39
102,10,25
103,10,51
104,10,7
105,10,57
106,10,23
107,10,73
108,10,22
109,10,6
110,11,61
111,11,24
112,11,67
113,11,28
114,11,68
115,11,77
116,11,72
117,11,35
118,11,2
119,11,99
120,12,64
121,12,42
122,12,9
123,12,70
124,12,74
125,12,37
126,12,93
127,12,15
128,12,2
129,12,26
130,13,90
131,13,94
132,13,31
133,13,15
134,13,30
135,13,26
136,13,7
137,13,65
138,13,72
139,13,2
140,14,81
141,14,97
142,14,0
143,14,99
144,14,67
145,14,61
146,14,77
147,14,93
148,14,28
149,14,37
150,15,94
151,15,90
152,15,26
153,15,13
154,15,31
155,15,30
156,15,9
157,15,2
158,15,65
159,15,42
160,16,34
161,16,89
162,16,75
163,16,78
164,16,57
165,16,84
166,16,73
167,16,92
168,16,25
169,16,44
170,17,53
171,17,43
172,17,82
173,17,79
174,17,36
175,17,63
176,17,41
177,17,62
178,17,85
179,17,4
180,18,57
181,18,23
182,18,10
183,18,25
184,18,39
185,18,89
186,18,73
187,18,16
188,18,95
189,18,51
190,19,5
191,19,82
192,19,47
193,19,43
194,19,56
195,19,41
196,19,4
197,19,58
198,19,76
199,19,21
200,20,48
201,20,86
202,20,29
203,20,49
204,20,83
205,20,44
206,20,46
207,20,34
208,20,66
209,20,78
210,21,40
211,21,96
212,21,88
213,21,56
214,21,58
215,21,33
216,21,54
217,21,47
218,21,59
219,21,76
220,22,6
221,22,71
222,22,38
223,22,51
224,22,27
225,22,68
226,22,95
227,22,52
228,22,35
229,22,24
230,23,57
231,23,18
232,23,89
233,23,59
234,23,95
235,23,76
236,23,75
237,23,16
238,23,10
239,23,80
240,24,68
241,24,61
242,24,35
243,24,11
244,24,67
245,24,99
246,24,98
247,24,27
248,24,38
249,24,28
250,25,39
251,25,73
252,25,46
253,25,57
254,25,18
255,25,10
256,25,89
257,25,16
258,25,32
259,25,34
260,26,15
261,26,90
262,26,13
263,26,94
264,26,30
265,26,65
266,26,31
267,26,9
268,26,69
269,26,50
270,27,38
271,27,71
272,27,22
273,27,68
274,27,35
275,27,6
276,27,52
277,27,98
278,27,24
279,27,8
280,28,77
281,28,2
282,28,11
283,28,67
284,28,61
285,28,72
286,28,93
287,28,24
