,edge_u,edge_v
0,0,59
1,0,96
2,0,28
3,0,38
4,0,9
5,1,57
6,1,39
7,1,8
8,1,92
9,1,20
10,1,63
11,2,23
12,2,40
13,2,73
14,2,27
15,2,20
16,2,9
17,2,35
18,2,51
19,3,60
20,3,71
21,3,35
22,3,10
23,3,25
24,3,8
25,3,94
26,3,80
27,3,61
28,3,78
29,3,19
30,4,60
31,4,16
32,4,85
33,4,73
34,4,26
35,4,77
36,4,10
37,4,92
38,4,29
39,4,24
40,4,35
41,5,83
42,5,55
43,5,44
44,5,25
45,5,15
46,5,85
47,5,33
48,5,30
49,5,67
50,6,46
51,6,45
52,6,74
53,6,32
54,6,30
55,6,13
56,6,83
57,7,13
58,7,66
59,7,44
60,7,49
61,7,96
62,7,61
63,7,99
64,7,43
65,7,10
66,7,69
67,7,32
68,7,83
69,7,78
70,8,11
71,8,32
72,8,79
73,8,28
74,8,98
75,8,39
76,8,31
77,8,9
78,8,54
79,8,21
80,8,46
81,8,25
82,8,63
83,8,40
84,8,45
85,9,87
86,9,46
87,9,86
88,9,38
89,9,95
90,9,62
91,10,81
92,10,50
93,10,37
94,10,17
95,10,55
96,10,49
97,10,16
98,10,76
99,10,15
100,10,43
101,10,24
102,10,68
103,10,42
104,10,71
105,10,88
106,11,49
107,11,33
108,11,68
109,11,54
110,11,96
111,11,42
112,11,89
113,12,83
114,12,15
115,12,78
116,12,23
117,13,99
118,13,90
119,13,87
120,13,28
121,13,63
122,13,39
123,13,30
124,13,89
125,13,98
126,13,48
127,13,54
128,14,45
129,14,65
130,14,29
131,14,82
132,14,26
133,14,17
134,15,16
135,15,92
136,15,63
137,15,60
138,15,70
139,16,50
140,16,83
141,16,90
142,16,76
143,16,99
144,16,91
145,16,39
146,16,67
147,16,22
148,16,18
149,16,72
150,16,81
151,17,24
152,17,40
153,17,27
154,17,38
155,17,41
156,17,21
157,17,75
158,17,79
159,18,43
160,18,52
161,18,70
162,18,20
163,18,29
164,18,65
165,18,44
166,18,58
167,18,42
168,18,26
169,19,91
170,19,68
171,19,71
172,19,38
173,19,28
174,19,98
175,20,51
176,20,32
177,20,91
178,20,74
179,20,69
180,20,44
181,20,40
182,20,72
183,20,43
184,20,37
185,20,70
186,21,79
187,21,96
188,21,67
189,21,56
190,21,92
191,21,99
192,21,34
193,22,27
194,22,45
195,22,67
196,22,88
197,22,60
198,23,26
199,23,52
200,23,73
201,23,49
202,23,56
203,23,45
204,23,65
205,23,38
206,24,30
207,24,42
208,24,74
209,24,55
210,24,52
211,24,81
212,24,49
213,24,28
214,25,44
215,25,58
216,25,93
217,25,81
218,25,53
219,25,95
220,25,38
221,25,83
222,26,88
223,26,97
224,26,59
225,26,78
226,26,43
227,26,50
228,26,85
229,26,61
230,26,95
231,26,68
232,26,33
233,27,52
234,27,82
235,27,58
236,27,51
237,27,90
238,27,88
239,27,36
240,27,30
241,28,47
242,28,73
243,28,87
244,28,42
245,28,89
246,28,35
247,28,39
248,28,37
249,28,57
250,28,56
251,28,69
252,28,88
253,29,61
254,29,86
255,29,91
256,29,56
257,29,80
258,30,34
259,30,66
260,30,62
261,30,95
262,30,56
263,30,52
264,30,89
265,30,49
266,30,44
267,31,72
268,31,35
269,31,82
270,31,63
271,31,45
272,31,74
273,31,77
274,31,44
275,31,56
276,32,85
277,32,95
278,32,83
279,32,80
280,32,89
281,32,61
282,32,88
283,32,90
284,33,76
285,33,58
286,33,98
287,33,78
288,33,70
289,34,82
290,34,77
291,34,79
292,34,73
293,34,95
294,35,37
295,35,39
296,35,53
297,35,42
298,35,36
299,35,62
300,35,80
301,35,41
302,36,88
303,36,91
