,edge_u,edge_v
0,0,4
1,0,5
2,0,8
3,0,14
4,0,15
5,0,19
6,0,20
7,0,25
8,0,26
9,0,28
10,0,29
11,0,31
12,0,32
13,0,38
14,0,39
15,0,50
16,0,55
17,0,62
18,0,66
19,0,96
20,0,98
21,1,4
22,1,5
23,1,6
24,1,15
25,1,19
26,1,64
27,1,96
28,2,4
29,2,10
30,2,11
31,2,13
32,2,14
33,2,21
34,2,31
35,2,73
36,2,87
37,2,95
38,3,4
39,3,5
40,3,6
41,3,7
42,3,9
43,3,10
44,3,16
45,3,17
46,3,18
47,3,19
48,3,25
49,3,33
50,3,34
51,3,36
52,3,37
53,3,40
54,3,41
55,3,44
56,3,48
57,3,51
58,3,54
59,3,60
60,3,65
61,3,67
62,3,77
63,3,88
64,3,90
65,3,92
66,3,94
67,4,5
68,4,6
69,4,7
70,4,8
71,4,10
72,4,11
73,4,13
74,4,14
75,4,16
76,4,18
77,4,20
78,4,24
79,4,35
80,4,43
81,4,45
82,4,50
83,4,51
84,4,53
85,4,56
86,4,57
87,4,58
88,4,68
89,4,69
90,4,83
91,4,95
92,4,97
93,5,6
94,5,7
95,5,8
96,5,9
97,5,15
98,5,17
99,5,18
100,5,21
101,5,49
102,5,57
103,5,67
104,5,74
105,5,76
106,5,78
107,5,88
108,5,90
109,6,7
110,6,8
111,6,10
112,6,12
113,6,13
114,6,22
115,6,27
116,6,30
117,6,42
118,6,46
119,6,49
120,6,78
121,6,81
122,6,82
123,6,85
124,6,91
125,7,9
126,7,11
127,7,12
128,7,17
129,7,23
130,7,24
131,7,29
132,7,30
133,7,38
134,7,39
135,7,43
136,7,48
137,7,55
138,7,57
139,7,63
140,7,70
141,7,84
142,7,86
143,7,89
144,7,95
145,8,9
146,8,12
147,8,21
148,8,23
149,8,25
150,8,44
151,8,48
152,8,74
153,8,79
154,8,90
155,8,92
156,9,16
157,9,20
158,9,22
159,9,23
160,9,24
161,9,27
162,9,28
163,9,31
164,9,32
165,9,34
166,9,38
167,9,40
168,9,46
169,9,52
170,9,59
171,9,60
172,9,72
173,9,76
174,9,82
175,9,84
176,9,85
177,9,93
178,10,11
179,10,14
180,10,20
181,10,21
182,10,22
183,10,24
184,10,25
185,10,40
186,10,41
187,10,79
188,10,90
189,10,96
190,10,97
191,11,12
192,11,13
193,11,26
194,11,28
195,11,39
196,11,44
197,11,50
198,11,75
199,12,15
200,12,27
201,12,37
202,12,58
203,12,70
204,12,75
205,13,17
206,13,22
207,13,26
208,13,29
209,13,31
210,13,35
211,13,36
212,13,42
213,13,46
214,13,53
215,13,71
216,13,72
217,13,77
218,13,86
219,13,95
220,14,19
221,14,55
222,14,69
223,14,97
224,15,16
225,15,23
226,15,61
227,15,67
228,15,78
229,15,82
230,15,83
231,15,84
232,16,33
233,16,41
234,16,54
235,16,56
236,16,80
237,16,86
238,16,87
239,16,99
240,17,18
241,17,28
242,17,33
243,17,38
244,17,45
245,17,63
246,17,68
247,17,75
248,17,91
249,18,36
250,18,51
251,18,52
252,18,87
253,19,29
254,19,33
255,19,46
256,19,49
257,19,54
258,19,60
259,19,61
260,19,62
261,19,65
262,19,73
263,19,98
264,20,37
265,20,69
266,20,80
267,21,42
268,22,27
269,22,30
270,22,45
271,22,89
272,23,26
273,23,39
274,23,41
275,23,47
276,23,49
277,23,50
278,23,68
279,23,94
280,23,98
281,24,64
282,24,94
283,25,32
284,25,40
285,25,43
286,25,47
287,25,57
288,25,58
289,25,59
290,26,30
291,26,32
292,26,36
293,26,37
294,26,54
295,26,65
296,26,85
297,27,47
298,27,53
299,27,93
300,28,43
301,29,34
302,29,35
303,29,48
304,29,56
305,30,67
306,31,42
307,31,52
308,31,65
309,31,71
310,31,83
311,32,35
312,32,70
313,33,34
314,33,47
315,33,59
316,33,61
317,33,71
318,33,73
319,34,52
320,34,96
321,35,66
322,35,81
323,37,45
324,37,63
325,38,89
326,39,51
327,39,74
328,41,68
329,41,80
330,41,89
331,41,98
332,42,56
333,43,44
334,43,59
335,44,99
336,46,53
337,46,62
338,47,66
339,48,70
340,48,77
341,48,92
342,49,55
343,50,62
344,50,81
345,50,85
346,51,77
347,51,80
348,52,63
349,52,69
350,52,71
351,52,73
352,52,83
353,52,87
354,53,76
355,53,79
356,54,84
357,55,58
358,55,61
359,55,64
360,56,76
361,58,60
362,58,78
363,58,82
364,59,64
365,59,72
366,60,66
367,60,75
368,60,81
369,63,74
370,64,91
371,69,72
372,73,79
373,76,93
374,77,86
375,79,88
376,80,99
377,82,97
378,83,91
379,83,92
380,87,88
381,88,99
382,91,93
383,92,94
