,edge_u,edge_v
0,0,92
1,0,20
2,0,98
3,0,60
4,0,91
5,0,59
6,0,96
7,0,95
8,1,17
9,1,84
10,1,55
11,1,12
12,1,22
13,1,86
14,1,61
15,1,11
16,1,87
17,2,84
18,2,29
19,2,75
20,2,76
21,2,71
22,2,28
23,3,4
24,3,43
25,3,61
26,3,5
27,3,57
28,3,31
29,3,14
30,3,68
31,3,77
32,3,82
33,4,55
34,4,5
35,4,41
36,4,53
37,4,91
38,4,75
39,4,7
40,4,80
41,5,15
42,5,26
43,5,19
44,5,73
45,6,53
46,6,21
47,6,35
48,6,50
49,6,19
50,6,63
51,6,54
52,6,75
53,6,89
54,6,10
55,6,81
56,6,91
57,7,41
58,7,19
59,7,59
60,7,43
61,7,42
62,7,95
63,7,39
64,7,71
65,7,30
66,7,14
67,7,89
68,7,81
69,7,47
70,8,87
71,8,78
72,8,15
73,8,33
74,8,13
75,8,83
76,8,88
77,8,64
78,8,16
79,8,67
80,8,60
81,9,71
82,9,69
83,9,83
84,9,82
85,9,64
86,9,61
87,9,20
88,9,79
89,10,94
90,10,25
91,10,88
92,10,41
93,10,92
94,10,42
95,10,63
96,10,49
97,10,53
98,10,14
99,10,72
100,10,21
101,10,74
102,11,37
103,11,26
104,11,42
105,11,80
106,11,33
107,11,81
108,11,54
109,11,49
110,12,60
111,12,52
112,12,35
113,12,14
114,12,46
115,12,84
116,12,36
117,12,38
118,12,85
119,12,58
120,13,92
121,13,71
122,13,88
123,13,97
124,13,83
125,13,81
126,13,18
127,13,95
128,13,24
129,13,73
130,14,81
131,14,62
132,14,83
133,14,56
134,14,58
135,14,71
136,14,52
137,15,95
138,15,23
139,16,19
140,16,83
141,16,92
142,16,86
143,16,24
144,16,42
145,17,99
146,17,70
147,17,36
148,17,29
149,17,24
150,17,54
151,18,96
152,18,80
153,18,79
154,18,36
155,18,40
156,18,68
157,18,77
158,18,30
159,19,98
160,19,79
161,19,31
162,19,52
163,19,43
164,19,39
165,19,70
166,20,71
167,20,46
168,20,79
169,21,61
170,21,74
171,21,77
172,21,69
173,21,76
174,21,68
175,21,89
176,21,34
177,21,52
178,21,60
179,21,40
180,21,85
181,21,44
182,22,65
183,22,34
184,22,40
185,22,30
186,22,79
187,22,59
188,22,36
189,22,75
190,22,74
191,22,44
192,22,99
193,22,39
194,22,76
195,22,45
196,23,86
197,23,38
198,23,69
199,23,84
200,23,58
201,23,54
202,23,76
203,23,63
204,23,27
205,23,71
206,24,49
207,24,38
208,24,69
209,24,61
210,24,50
211,24,43
212,24,40
213,24,42
214,24,46
215,24,59
216,25,93
217,25,62
218,25,30
219,25,50
220,25,58
221,25,40
222,25,34
223,25,27
224,25,45
225,25,89
226,25,36
227,26,48
228,26,45
229,26,78
230,26,61
231,26,52
232,26,80
233,26,93
234,26,90
235,26,65
236,27,73
237,27,97
238,27,47
239,27,45
240,27,65
241,27,86
242,27,33
243,27,32
244,28,88
245,28,31
246,28,70
247,28,99
248,28,87
249,28,72
250,28,78
251,28,37
252,29,50
253,29,39
254,29,62
255,29,89
256,29,69
257,29,41
258,30,78
259,30,53
260,30,60
261,30,62
262,30,59
263,30,85
264,31,65
265,31,55
266,31,53
267,31,76
268,31,72
269,31,96
270,32,73
271,32,68
272,32,87
273,32,82
274,32,56
275,33,76
276,33,44
277,33,91
278,33,46
279,33,63
280,33,55
281,34,46
282,34,98
283,34,94
284,34,43
285,34,71
286,34,50
287,35,56
288,35,95
289,35,82
290,35,64
291,35,44
292,35,41
293,35,74
294,35,58
295,35,43
296,36,81
297,36,52
298,36,58
299,36,37
300,36,47
301,36,63
302,36,86
303,36,82
304,37,99
305,37,48
306,37,73
307,37,80
308,37,79
309,37,66
310,37,63
311,38,86
312,38,51
313,38,40
314,38,78
315,38,87
316,38,53
317,38,65
318,38,41
319,39,88
320,39,71
321,39,87
322,39,61
323,39,51
324,39,76
325,39,84
326,39,86
327,39,77
328,39,69
329,40,67
330,40,63
331,40,54
332,40,48
333,40,50
334,40,51
335,41,93
336,41,89
337,41,46
338,41,48
339,42,51
340,42,82
341,42,92
342,43,68
343,43,67
344,43,95
345,43,83
346,43,46
347,43,74
348,43,55
349,43,99
350,43,61
351,43,73
352,44,56
353,44,63
354,44,97
355,44,79
356,44,60
357,44,87
358,45,76
359,45,82
360,45,80
361,46,59
362,46,76
363,46,85
364,46,91
365,46,86
366,46,58
367,46,94
368,47,48
369,47,95
370,47,72
371,47,76
372,47,80
373,47,65
374,47,57
375,48,87
376,48,93
377,48,82
378,48,85
379,48,66
380,49,61
381,50,80
382,50,91
383,50,99
384,51,72
385,51,66
386,51,81
387,52,60
388,52,71
389,52,89
390,52,79
391,52,88
392,53,84
393,53,82
394,53,77
395,53,96
396,53,94
397,54,91
398,54,58
399,54,56
400,54,71
401,54,93
402,55,75
403,55,87
404,55,92
405,55,66
406,55,64
407,56,77
408,56,59
409,56,74
410,56,64
411,57,62
412,57,97
413,57,70
414,57,88
415,57,73
416,57,91
417,58,94
418,58,72
419,58,66
420,58,83
421,58,73
422,58,92
423,58,86
424,59,89
425,59,93
426,59,96
427,59,63
428,59,72
429,61,99
430,61,62
431,61,84
432,62,70
433,62,68
434,62,67
435,62,92
436,62,76
437,63,98
438,63,76
439,63,68
440,63,87
441,64,72
442,64,99
443,64,75
444,64,77
445,65,87
446,65,95
447,65,88
448,66,78
449,66,88
450,66,80
451,66,93
452,66,70
453,67,81
454,67,70
455,68,89
456,68,87
457,68,76
458,69,92
459,70,97
460,70,94
461,70,82
462,71,88
463,72,90
464,73,75
465,73,74
466,73,77
467,73,81
468,73,80
469,73,76
470,74,85
471,74,94
472,75,78
473,75,81
474,75,86
475,76,86
476,77,89
477,77,87
478,77,79
479,78,90
480,78,96
481,78,98
482,79,96
483,79,98
484,81,97
485,81,82
486,83,84
487,83,91
488,84,85
489,84,91
490,85,88
491,88,91
492,88,98
493,90,97
494,92,96
